Project,elastic_elasticsearch,ReactiveX_RxJava,apache_dubbo,zxing_zxing,skylot_jadx,eugenp_tutorials,JakeWharton_butterknife,Netflix_Hystrix,seata_seata,halo-dev_halo,apache_kafka,square_picasso,alibaba_nacos,apache_skywalking,redisson_redisson,apache_flink,Tencent_tinker,oracle_graal,apache_rocketmq,apache_shardingsphere,TeamNewPipe_NewPipe,orhanobut_logger,prestodb_presto,zhihu_Matisse,apache_hadoop,pinpoint-apm_pinpoint,Tencent_VasSonic,androidannotations_androidannotations,realm_realm-java,Netflix_zuul,apache_druid,Netflix_eureka,JakeWharton_ViewPagerIndicator,lingochamp_FileDownloader,liaohuqiu_android-Ultra-Pull-To-Refresh,pockethub_PocketHub,apache_zookeeper,openjdk_jdk,grpc_grpc-java,apereo_cas,Tencent_matrix,apache_pulsar,ChrisRM_material-theme-jetbrains,OpenAPITools_openapi-generator,Netflix_SimianArmy,Activiti_Activiti,dropwizard_metrics,square_dagger,JakeWharton_ActionBarSherlock,apache_shardingsphere-elasticjob,OpenFeign_feign,java-native-access_jna,apache_storm,Angel-ML_angel,JakeWharton_DiskLruCache,real-logic_aeron,sshahine_JFoenix,evernote_android-job,mrniko_netty-socketio,lightbend_config,square_otto,apache_jmeter,scribejava_scribejava,springfox_springfox,apache_beam,debezium,mybatis_generator,Alluxio_alluxio,Karumi_Dexter,orhanobut_dialogplus,micronaut-projects_micronaut-core,JodaOrg_joda-time,hibernate_hibernate-orm,junit-team_junit5,JakeWharton_NineOldAndroids,dromara_shenyu,square_android-times-square,HotBitmapGG_bilibili-android-client,quartz-scheduler_quartz,spring-projects_spring-security-oauth,airbnb_DeepLinkDispatch,Netflix_ribbon,mapstruct_mapstruct,roboguice_roboguice,apache_ignite,apache_camel,apache_hive,bjmashibing_InternetArchitect,brianfrankcooper_YCSB,apache_rocketmq-externals,AntennaPod_AntennaPod,dromara_hmily,oblac_jodd,apache_incubator-heron,Atmosphere_atmosphere,powermock_powermock,Genymobile_gnirehtet,citerus_dddsample-core,querydsl_querydsl,oracle_opengrok
apache_beam,5.477225575,5.477225575,5.567764363,7,7.280109889,5.385164807,6.92820323,7.211102551,6.08276253,7.937253933,7.071067812,6.480740698,7.549834435,6.403124237,7.615773106,4.69041576,8.485281374,7.348469228,6.08276253,10.39230485,7.071067812,6.92820323,6.8556546,6.8556546,6.8556546,6.403124237,6.08276253,8.062257748,5.744562647,7.211102551,6.32455532,7.211102551,5.291502622,6.557438524,5.291502622,7.416198487,7,5.477225575,7.280109889,9.643650761,5.916079783,4,7,7.348469228,7.141428429,7.348469228,6.32455532,6.633249581,5.291502622,10.39230485,7.211102551,5.744562647,7.416198487,5.830951895,6.480740698,7.483314774,7.483314774,6.480740698,7.348469228,5.196152423,7.141428429,7.681145748,7.549834435,7.211102551,0,6.32455532,7.416198487,6.8556546,6.557438524,6.782329983,6.708203932,6.32455532,6,5,5.196152423,9.643650761,6.633249581,6.633249581,5.567764363,5.477225575,6.708203932,7.211102551,6.92820323,6.782329983,6.32455532,7.211102551,7.348469228,5.477225575,6.92820323,6.32455532,6.557438524,9.746794345,7,7.937253933,5.567764363,8.246211251,7.348469228,7.141428429,5.196152423,6.32455532
debezium,5.291502622,4.69041576,4.795831523,6.08276253,7,4.358898944,6,7.071067812,5.567764363,7.810249676,6.32455532,5.477225575,7.681145748,5.567764363,7.211102551,6,8.366600265,6.92820323,5.567764363,10.48808848,7.071067812,6.164414003,6.403124237,5.916079783,6.708203932,5.567764363,5.385164807,8.185352772,5.196152423,7.071067812,5.656854249,7.071067812,5.291502622,5.744562647,4.898979486,7.416198487,6.8556546,4.69041576,7.549834435,9.539392014,5.196152423,5.830951895,6.557438524,7.483314774,7,7.615773106,5.291502622,5.477225575,4.898979486,10.48808848,7.071067812,4.795831523,7.416198487,6.32455532,5.830951895,7.071067812,7.483314774,5.656854249,6.92820323,4.795831523,6.557438524,6.8556546,7.141428429,6.782329983,6.32455532,0,7.416198487,7,5,5.830951895,6.557438524,6.32455532,4.242640687,5,4.358898944,9.949874371,5.477225575,5.099019514,4.358898944,4.472135955,5.916079783,7.071067812,6.480740698,6.782329983,5.291502622,7.211102551,7.071067812,4.898979486,6.782329983,5.656854249,6.8556546,9.848857802,6.708203932,8.062257748,4.358898944,8,6.92820323,7.141428429,4.795831523,5.656854249
mybatis_generator,7.141428429,7.280109889,7.211102551,7.874007874,7.071067812,7.071067812,7.549834435,7.937253933,7.071067812,2.828427125,7.681145748,7.141428429,3.464101615,7.211102551,8.306623863,7.416198487,5.744562647,7.810249676,7.071067812,8.774964387,7.937253933,7.681145748,7.348469228,7.483314774,8,6.633249581,7.211102551,8.602325267,7.348469228,7.937253933,7.280109889,7.937253933,7.141428429,7.071067812,7.280109889,0,8,7.416198487,2,9.055385138,7.211102551,7.141428429,7.745966692,1,7.874007874,2.645751311,7,7.280109889,7.280109889,8.774964387,7.937253933,7.211102551,2,5.744562647,7.416198487,8.062257748,1,7.549834435,8.062257748,7.211102551,7.874007874,8.124038405,7.483314774,7.937253933,7.416198487,7.416198487,0,5.291502622,7.211102551,7.549834435,7.615773106,7.416198487,7.416198487,7.211102551,7.348469228,8,7.280109889,7.280109889,7.071067812,7.141428429,7.348469228,7.937253933,7.681145748,7.810249676,7.141428429,8.544003745,8.306623863,7,7.937253933,7.280109889,5.477225575,7.874007874,7.745966692,8.717797887,7.071067812,8.306623863,7.810249676,8.124038405,7.348469228,7.416198487
Alluxio_alluxio,6.708203932,7.280109889,7.071067812,7.211102551,6.480740698,7.211102551,6.557438524,6.557438524,6.32455532,5.656854249,6.8556546,6.403124237,5.291502622,6.480740698,7.681145748,6.244997998,6.403124237,6.708203932,6.32455532,9,6.557438524,6.708203932,6,6.480740698,6.92820323,6,6.480740698,7.483314774,7.348469228,6.557438524,6.403124237,6.557438524,6.8556546,6.32455532,7.141428429,5.291502622,6.92820323,7.141428429,5.291502622,8.366600265,6.480740698,6.08276253,6.633249581,5.385164807,6.633249581,5.567764363,5.916079783,6.403124237,7.141428429,9,6.557438524,7.071067812,5.477225575,5.916079783,6.557438524,7.280109889,5.196152423,6.557438524,7.280109889,7.071067812,6.633249581,7.874007874,6.782329983,6.8556546,6.8556546,7,5.291502622,0,6.32455532,6.8556546,6.633249581,6.708203932,7,7.348469228,7.211102551,8.246211251,6.403124237,6.403124237,7.211102551,7.280109889,6,6.557438524,6.557438524,7.141428429,6.708203932,8.185352772,7.141428429,7,6.8556546,6.08276253,6.164414003,8.246211251,6.633249581,7.071067812,7.211102551,8.306623863,6.708203932,6.782329983,7.211102551,6.708203932
Karumi_Dexter,6.244997998,6.244997998,6,6,7.211102551,5.830951895,3.31662479,5,5.099019514,7.483314774,5.916079783,3,7.071067812,5.291502622,6.244997998,5.567764363,7.141428429,6.557438524,5.099019514,9.643650761,5.196152423,3.872983346,6.164414003,3.16227766,5.291502622,4.898979486,3.16227766,7.483314774,6,5,5.385164807,5,5.196152423,3.16227766,5.385164807,7.211102551,5.291502622,5.567764363,7.211102551,8.485281374,3.464101615,5.385164807,4.898979486,7.280109889,4.898979486,7.280109889,4.795831523,2.645751311,5.385164807,9.643650761,5,6,7.071067812,6.244997998,4.358898944,6.08276253,7.141428429,4.582575695,5.385164807,6.164414003,4.242640687,6.92820323,6.480740698,5.196152423,6.557438524,5,7.211102551,6.32455532,0,3.605551275,5.656854249,5.916079783,6.244997998,6,5.291502622,8.94427191,2.645751311,1,5.830951895,5.916079783,3.16227766,5,4.582575695,5.196152423,5.567764363,6.708203932,5.744562647,6.08276253,5.196152423,4.795831523,6.92820323,8.94427191,4.472135955,7.348469228,5.830951895,7.937253933,4.795831523,5.291502622,6.164414003,5
orhanobut_dialogplus,6.92820323,6.782329983,6.708203932,5.567764363,7.141428429,6.557438524,2,4.472135955,5.385164807,7.937253933,6.164414003,4,7.549834435,5.567764363,6,6,7.483314774,6.32455532,5.385164807,9.486832981,4.898979486,2.828427125,5.916079783,2.236067977,4.582575695,5.385164807,3.872983346,7.280109889,6.403124237,4.472135955,6,4.472135955,5.477225575,3.872983346,6,7.549834435,4.358898944,6.164414003,7.549834435,8.426149773,3.872983346,6,4.358898944,7.615773106,4.358898944,7.615773106,5.099019514,3.741657387,6,9.486832981,4.472135955,6.557438524,7.416198487,6.633249581,4,6.32455532,7.615773106,4.242640687,5.099019514,6.708203932,3.31662479,7.141428429,5.916079783,4.472135955,6.782329983,5.830951895,7.549834435,6.8556546,3.605551275,0,5.385164807,6.32455532,6.782329983,6.708203932,6.08276253,8.774964387,3.741657387,3.741657387,6.403124237,6.480740698,3.605551275,4.472135955,4,4.69041576,6.480740698,6.782329983,4.898979486,6.782329983,4.472135955,5.291502622,7.549834435,8.774964387,3.872983346,7.141428429,6.403124237,8.485281374,4.242640687,4.795831523,6.708203932,5.656854249
micronaut-projects_micronaut-core,7,7,6.782329983,6,7.348469228,6.92820323,5.567764363,4.795831523,6.480740698,8,7,5.744562647,7.348469228,6.480740698,6.244997998,5.916079783,7.681145748,6.8556546,6.480740698,9.110433579,5.196152423,5.385164807,6.92820323,5.477225575,5.099019514,6.480740698,5.656854249,7.745966692,6.480740698,4.795831523,6.557438524,4.795831523,6.244997998,5.477225575,6.8556546,7.615773106,4.898979486,6.708203932,7.615773106,8.366600265,5.477225575,6.244997998,5.291502622,7.681145748,4.898979486,7.549834435,6.244997998,5.916079783,6.8556546,9.110433579,4.795831523,7.071067812,7.483314774,6.8556546,5.385164807,6.8556546,7.681145748,5.567764363,5.744562647,6.633249581,5.291502622,8,6.92820323,5.744562647,6.708203932,6.557438524,7.615773106,6.633249581,5.656854249,5.385164807,0,6.403124237,7.141428429,6.92820323,6.633249581,8.717797887,5.916079783,5.744562647,6.782329983,6.8556546,5.656854249,4.795831523,5,5,6.8556546,7,5.196152423,6.8556546,5,6.557438524,7.615773106,8.602325267,5.099019514,7.615773106,6.782329983,8.660254038,5,4.898979486,6.782329983,6.08276253
JodaOrg_joda-time,6.92820323,6.633249581,6.8556546,6.8556546,7.280109889,6.403124237,6,5.830951895,6.557438524,7.810249676,6.92820323,5.656854249,7.416198487,6.708203932,6.782329983,6,7.615773106,6.480740698,6.557438524,9.591663047,6,6,6.708203932,5.916079783,6.244997998,5.567764363,5.567764363,7.416198487,6.403124237,5.830951895,6.32455532,5.830951895,5.656854249,5.744562647,6.164414003,7.416198487,6.244997998,6.633249581,7.549834435,8.306623863,5.567764363,6.164414003,6.08276253,7.483314774,5.916079783,7.483314774,6.32455532,5.656854249,6.164414003,9.591663047,5.830951895,6.557438524,7.549834435,6.633249581,5.656854249,6.480740698,7.348469228,5.830951895,6,6.403124237,5.744562647,7.810249676,7.141428429,6.480740698,6.32455532,6.32455532,7.416198487,6.708203932,5.916079783,6.32455532,6.403124237,0,6.32455532,6.708203932,6.403124237,9,5.656854249,6,6.403124237,6.480740698,5.567764363,5.830951895,6.480740698,6.164414003,6.480740698,6.480740698,6.164414003,6.782329983,6.164414003,6.480740698,7.280109889,8.888194417,6.08276253,7.280109889,6.403124237,7.483314774,6.164414003,6.08276253,6.557438524,6.164414003
hibernate_hibernate-orm,4.69041576,4.242640687,4.795831523,6.8556546,7.416198487,4.123105626,7.071067812,7.874007874,6.244997998,7.937253933,7.071067812,6.633249581,7.937253933,6.403124237,7.483314774,6.32455532,8.717797887,7.211102551,6.244997998,10.95445115,7.874007874,7.211102551,7,7,7.280109889,5.916079783,6.557438524,8.660254038,5.385164807,7.874007874,6.164414003,7.874007874,5.477225575,6.8556546,4.69041576,7.416198487,7.416198487,4.898979486,7.416198487,9.848857802,6.403124237,6.480740698,7.280109889,7.348469228,7.810249676,7.348469228,6.164414003,6.633249581,4.69041576,10.95445115,7.874007874,4.123105626,7.549834435,6,6.92820323,7.615773106,7.483314774,6.782329983,7.211102551,4.358898944,7.549834435,6.8556546,7.810249676,7.211102551,6,4.242640687,7.416198487,7,6.244997998,6.782329983,7.141428429,6.32455532,0,4.795831523,4.582575695,10.44030651,6.633249581,6.32455532,4.123105626,4,6.8556546,7.874007874,7.211102551,7.071067812,5.830951895,7.348469228,7.615773106,4.69041576,7.348469228,6.480740698,6.403124237,10.34408043,7.416198487,8.544003745,4.123105626,8.246211251,7.745966692,7.937253933,4.358898944,6
junit-team_junit5,4.358898944,3.31662479,3.464101615,7.071067812,7.874007874,2.828427125,6.8556546,7.549834435,5.830951895,7.745966692,7.141428429,6.244997998,7.483314774,6,7.937253933,5.744562647,8.888194417,7.681145748,5.830951895,11,7.416198487,6.8556546,7.071067812,6.782329983,7.071067812,5.656854249,6,9.055385138,4.242640687,7.549834435,6.08276253,7.549834435,4.123105626,6.480740698,3.872983346,7.211102551,7.348469228,3.605551275,7.071067812,10,5.830951895,5.744562647,7.071067812,7.141428429,7.483314774,7.280109889,6.244997998,6.244997998,3.872983346,11,7.549834435,3.464101615,7.348469228,5.744562647,6.557438524,7.681145748,7.280109889,6.244997998,7.549834435,3.16227766,7.348469228,7.211102551,8.246211251,7.280109889,5,5,7.211102551,7.348469228,6,6.708203932,6.92820323,6.708203932,4.795831523,0,2.828427125,10.29563014,6.244997998,5.916079783,3.16227766,3,6.633249581,7.549834435,7,6.708203932,5,7.681145748,7.681145748,3,7.280109889,6.08276253,6,10.29563014,7.211102551,9.055385138,3.16227766,8.426149773,7.416198487,7.483314774,3.16227766,5.916079783
JakeWharton_NineOldAndroids,4.358898944,3.31662479,3.16227766,6.782329983,7.745966692,2.449489743,6.244997998,7.141428429,5.099019514,7.874007874,6.708203932,5.567764363,7.615773106,5.477225575,7.549834435,5.385164807,8.774964387,7.280109889,5.099019514,11,7.141428429,6.403124237,6.782329983,6.164414003,6.92820323,5.656854249,5.477225575,8.94427191,3.741657387,7.141428429,5.567764363,7.141428429,3,6,2.645751311,7.348469228,6.92820323,2.645751311,7.211102551,9.899494937,5.291502622,5.744562647,6.782329983,7.280109889,7.071067812,7.416198487,5.744562647,5.567764363,2.645751311,11,7.141428429,2.828427125,7.483314774,5.196152423,5.916079783,7.549834435,7.416198487,5.567764363,7,3.16227766,6.782329983,6.633249581,7.874007874,7,5.196152423,4.358898944,7.348469228,7.211102551,5.291502622,6.08276253,6.633249581,6.403124237,4.582575695,2.828427125,0,10.29563014,5.567764363,5.196152423,2.449489743,2.645751311,6,7.141428429,6.557438524,6.244997998,4.358898944,7.280109889,7.280109889,3,6.8556546,5.385164807,6,10.29563014,6.782329983,8.94427191,2.449489743,8.306623863,7,7.211102551,3.16227766,5.196152423
dromara_shenyu,10.14889157,10.63014581,10.29563014,8.366600265,7.874007874,10.58300524,8.544003745,8.426149773,9.273618495,8.246211251,9.327379053,8.774964387,7.874007874,9.16515139,8.185352772,9.327379053,7,8.660254038,9.273618495,3.872983346,8.426149773,8.544003745,8.485281374,8.485281374,8.831760866,9.486832981,8.717797887,7.211102551,10,8.426149773,9.219544457,8.426149773,9.848857802,8.485281374,9.949874371,8,8.717797887,10.34408043,8,7.348469228,8.831760866,9.219544457,8.485281374,8.062257748,8.485281374,8.185352772,9,8.774964387,9.949874371,3.872983346,8.426149773,10.58300524,7.874007874,9.327379053,8.774964387,8.306623863,7.937253933,8.888194417,8.306623863,10.58300524,8.366600265,8.831760866,7.483314774,8.660254038,9.643650761,9.949874371,8,8.246211251,8.94427191,8.774964387,8.717797887,9,10.44030651,10.29563014,10.29563014,0,8.774964387,9,10.58300524,10.63014581,8.602325267,8.426149773,8.660254038,8.888194417,9.746794345,8.544003745,8.185352772,10.34408043,8.774964387,9.110433579,9.16515139,2,8.485281374,6.92820323,10.58300524,8.306623863,8.306623863,8.485281374,10.67707825,9.433981132
square_android-times-square,6.480740698,6.480740698,6.244997998,5.916079783,7.141428429,6.08276253,3.16227766,4.69041576,4.795831523,7.549834435,5.477225575,1.414213562,7.141428429,5,6,5.656854249,6.92820323,6.32455532,4.795831523,9.486832981,4.898979486,3.464101615,5.916079783,3,5,4.795831523,2.645751311,7.416198487,6.244997998,4.69041576,5.656854249,4.69041576,4.898979486,3,5.477225575,7.280109889,5,5.830951895,7.280109889,8.426149773,3,5.477225575,4.582575695,7.348469228,4.582575695,7.348469228,4.472135955,0,5.477225575,9.486832981,4.69041576,6.244997998,7.141428429,6.633249581,3.464101615,5.830951895,7.211102551,4.242640687,5.099019514,6.403124237,3.872983346,7.280109889,6.403124237,4.898979486,6.633249581,5.477225575,7.280109889,6.403124237,2.645751311,3.741657387,5.916079783,5.656854249,6.633249581,6.244997998,5.567764363,8.774964387,0,2.449489743,6.08276253,6.164414003,2.645751311,4.69041576,4.472135955,4.69041576,5.830951895,6.480740698,5.477225575,6.32455532,4.898979486,4.472135955,7.141428429,8.774964387,4.123105626,7.280109889,6.08276253,7.874007874,4.472135955,5,6.403124237,5.291502622
HotBitmapGG_bilibili-android-client,6.164414003,6.164414003,5.916079783,6.08276253,7.280109889,5.744562647,3.464101615,5.099019514,5,7.549834435,5.830951895,2.828427125,7.141428429,5.196152423,6.32455532,5.656854249,7.211102551,6.633249581,5,9.695359715,5.291502622,4,6.244997998,3.31662479,5.385164807,5,3.31662479,7.549834435,5.916079783,5.099019514,5.477225575,5.099019514,5.099019514,3.31662479,5.291502622,7.280109889,5.385164807,5.477225575,7.280109889,8.544003745,3.605551275,5.477225575,5,7.348469228,5,7.348469228,4.69041576,2.449489743,5.291502622,9.695359715,5.099019514,5.916079783,7.141428429,6.32455532,4.242640687,6.164414003,7.211102551,4.472135955,5.477225575,6.08276253,4.358898944,7,6.557438524,5.291502622,6.633249581,5.099019514,7.280109889,6.403124237,1,3.741657387,5.744562647,6,6.32455532,5.916079783,5.196152423,9,2.449489743,0,5.744562647,5.830951895,3,5.099019514,4.69041576,5.099019514,5.477225575,6.782329983,5.830951895,6,5.291502622,4.69041576,6.8556546,9,4.582575695,7.416198487,5.744562647,8,4.898979486,5.385164807,6.08276253,5.099019514
quartz-scheduler_quartz,4.123105626,2.236067977,3.16227766,7.071067812,7.745966692,1.414213562,6.708203932,7.549834435,5.477225575,7.615773106,6.8556546,6.08276253,7.615773106,5.830951895,7.681145748,5.916079783,9,7.280109889,5.477225575,11.18033989,7.549834435,6.8556546,7.071067812,6.633249581,6.92820323,5.099019514,6,9.16515139,3.464101615,7.549834435,5.744562647,7.549834435,3.872983346,6.480740698,3.605551275,7.071067812,7.071067812,2.645751311,7.071067812,10.19803903,5.830951895,6.08276253,6.92820323,7,7.483314774,7,5.916079783,6.08276253,3.605551275,11.18033989,7.549834435,2,7.211102551,5.196152423,6.403124237,7.416198487,7.141428429,6.08276253,7.141428429,2,7.211102551,6.782329983,8.124038405,7.141428429,5.567764363,4.358898944,7.071067812,7.211102551,5.830951895,6.403124237,6.782329983,6.403124237,4.123105626,3.16227766,2.449489743,10.58300524,6.08276253,5.744562647,0,1,6.480740698,7.549834435,7,6.557438524,4.358898944,7.416198487,7.549834435,2.645751311,7,5.744562647,5.830951895,10.48808848,7.211102551,9.16515139,0,8.185352772,7.416198487,7.615773106,2,5.385164807
spring-projects_spring-security-oauth,4,2,3,7.141428429,7.681145748,1,6.782329983,7.615773106,5.567764363,7.681145748,6.92820323,6.164414003,7.681145748,5.916079783,7.745966692,5.830951895,9.055385138,7.348469228,5.567764363,11.22497216,7.615773106,6.92820323,7.141428429,6.708203932,7,5,6.08276253,9.110433579,3.605551275,7.615773106,5.830951895,7.615773106,4,6.557438524,3.741657387,7.141428429,7.141428429,2.828427125,7.141428429,10.24695077,5.916079783,6.164414003,7,7.071067812,7.549834435,7.071067812,6,6.164414003,3.741657387,11.22497216,7.615773106,2.236067977,7.280109889,5.291502622,6.480740698,7.483314774,7.211102551,6.164414003,7.211102551,1.732050808,7.280109889,6.8556546,8.185352772,7.211102551,5.477225575,4.472135955,7.141428429,7.280109889,5.916079783,6.480740698,6.8556546,6.480740698,4,3,2.645751311,10.63014581,6.164414003,5.830951895,1,0,6.557438524,7.615773106,7.071067812,6.633249581,4.472135955,7.483314774,7.615773106,2.449489743,7.071067812,5.830951895,5.744562647,10.53565375,7.141428429,9.219544457,1,8.124038405,7.483314774,7.681145748,1.732050808,5.477225575
airbnb_DeepLinkDispatch,6.557438524,6.8556546,6.633249581,5.830951895,6.782329983,6.480740698,3,4.358898944,5.099019514,7.615773106,5.744562647,2.645751311,7.071067812,5.291502622,6.08276253,5.567764363,6.8556546,6.08276253,5.099019514,9.327379053,4.582575695,3.605551275,5.477225575,2.828427125,5.099019514,5.099019514,3.16227766,7.348469228,6.164414003,4.358898944,5.567764363,4.358898944,5.196152423,3.464101615,5.916079783,7.348469228,4.898979486,6.244997998,7.348469228,8.246211251,3.464101615,5.744562647,4.242640687,7.416198487,4.472135955,7.416198487,4.582575695,2.645751311,5.916079783,9.327379053,4.358898944,6.480740698,7.211102551,6.557438524,3.31662479,6.08276253,7.280109889,3.605551275,5,6.782329983,3.464101615,7.071067812,6.164414003,4.795831523,6.708203932,5.916079783,7.348469228,6,3.16227766,3.605551275,5.656854249,5.567764363,6.8556546,6.633249581,6,8.602325267,2.645751311,3,6.480740698,6.557438524,0,4.358898944,3.872983346,4.582575695,5.916079783,6.557438524,5.196152423,6.708203932,4.795831523,4.795831523,7.211102551,8.602325267,4,6.92820323,6.480740698,8.185352772,4.123105626,4.69041576,6.782329983,5.385164807
Netflix_ribbon,7.745966692,7.745966692,7.681145748,5.744562647,7.549834435,7.549834435,4,0,6.403124237,8.185352772,6.633249581,4.69041576,7.681145748,6.557438524,6,6,7.348469228,6,6.403124237,9.055385138,3.16227766,4,6.244997998,4.123105626,3.872983346,5.916079783,5,6.8556546,7.280109889,0,6.633249581,0,6.480740698,4.582575695,7.211102551,7.937253933,3.31662479,7.348469228,7.937253933,7.416198487,5.196152423,6.164414003,4.123105626,8,1,7.874007874,6,4.69041576,7.211102551,9.055385138,0,7.681145748,7.937253933,7.348469228,4.242640687,6.633249581,7.874007874,4.69041576,4.69041576,7.416198487,3,7.937253933,6.708203932,4.69041576,7.211102551,7.071067812,7.937253933,6.557438524,5,4.472135955,4.795831523,5.830951895,7.874007874,7.549834435,7.141428429,8.426149773,4.69041576,5.099019514,7.549834435,7.615773106,4.358898944,0,4,4.242640687,7.071067812,7.211102551,3.741657387,7.745966692,3.464101615,6.164414003,8.062257748,8.426149773,2.645751311,6.557438524,7.549834435,8.485281374,2.449489743,2.236067977,7.549834435,5.656854249
mapstruct_mapstruct,6.92820323,7.348469228,7,5.385164807,7.141428429,7,3.741657387,4,5.916079783,7.937253933,6.164414003,4.472135955,7.280109889,5.744562647,5.656854249,6.164414003,7.348469228,5.830951895,5.916079783,9.273618495,4.242640687,3.16227766,5.567764363,3.872983346,3.872983346,5.744562647,4.358898944,7.280109889,6.708203932,4,6.164414003,4,5.830951895,4.123105626,6.633249581,7.681145748,3.872983346,6.92820323,7.681145748,8.185352772,4.358898944,6.164414003,3.872983346,7.745966692,3.872983346,7.745966692,5.477225575,4.472135955,6.633249581,9.273618495,4,7,7.416198487,7.071067812,4.472135955,6.480740698,7.615773106,4.69041576,4.472135955,7.280109889,4.123105626,7.416198487,6.403124237,4,6.92820323,6.480740698,7.681145748,6.557438524,4.582575695,4,5,6.480740698,7.211102551,7,6.557438524,8.660254038,4.472135955,4.69041576,7,7.071067812,3.872983346,4,0,4.472135955,6.633249581,6.633249581,4.242640687,7.071067812,3.741657387,5.656854249,7.681145748,8.660254038,3.605551275,7,7,8.124038405,3.464101615,4.123105626,7.280109889,5.656854249
roboguice_roboguice,6.92820323,6.92820323,6.708203932,5.916079783,7.280109889,6.708203932,4.69041576,4.242640687,5.567764363,8.306623863,6.32455532,4.472135955,7.681145748,6.08276253,5.477225575,6.633249581,7.615773106,6.480740698,5.567764363,9.486832981,4.69041576,4.472135955,6.244997998,4.795831523,4.358898944,6.08276253,4.795831523,7.549834435,6.244997998,4.242640687,6.480740698,4.242640687,5.477225575,4.795831523,6.32455532,7.810249676,4.358898944,6.480740698,7.681145748,8.185352772,5,6.782329983,4.795831523,7.745966692,4.358898944,7.874007874,5.656854249,4.69041576,6.32455532,9.486832981,4.242640687,6.557438524,7.681145748,6.782329983,4.242640687,6.633249581,7.874007874,4.472135955,4.898979486,6.8556546,4.123105626,7.681145748,6.557438524,4.898979486,6.782329983,6.782329983,7.810249676,7.141428429,5.196152423,4.69041576,5,6.164414003,7.071067812,6.708203932,6.244997998,8.888194417,4.69041576,5.099019514,6.557438524,6.633249581,4.582575695,4.242640687,4.472135955,0,6.92820323,6.480740698,4.69041576,6.782329983,4.242640687,5.830951895,7.549834435,8.888194417,4.358898944,7.280109889,6.557438524,8.366600265,3.741657387,4.582575695,6.8556546,6
apache_ignite,5.291502622,4.898979486,4.795831523,7.141428429,7.280109889,4.358898944,6.480740698,7.071067812,5.916079783,7.416198487,6.782329983,5.830951895,7.280109889,5.744562647,8,5.656854249,8.366600265,7.071067812,5.916079783,10.39230485,7.071067812,6.633249581,6.708203932,6.403124237,7.141428429,5.744562647,5.916079783,8.774964387,4.795831523,7.071067812,5.099019514,7.071067812,5.291502622,5.916079783,5.099019514,7.141428429,7.141428429,4.242640687,7,9.539392014,5.744562647,6,6.557438524,7.071067812,7.141428429,7.071067812,5.830951895,5.830951895,5.099019514,10.39230485,7.071067812,4.795831523,7.141428429,5.477225575,6.164414003,7.071067812,7.071067812,6.164414003,7.211102551,4.795831523,6.708203932,7,7.810249676,6.92820323,6.32455532,5.291502622,7.141428429,6.708203932,5.567764363,6.480740698,6.8556546,6.480740698,5.830951895,5,4.358898944,9.746794345,5.830951895,5.477225575,4.358898944,4.472135955,5.916079783,7.071067812,6.633249581,6.92820323,0,8,7.211102551,4.69041576,7.071067812,5.656854249,6.403124237,9.643650761,6.8556546,8.660254038,4.358898944,8.485281374,6.782329983,7.280109889,4.795831523,4.69041576
apache_camel,7.211102551,7.615773106,7.416198487,6.8556546,7.937253933,7.416198487,6.782329983,7.211102551,6.8556546,9,7.483314774,6.32455532,8.544003745,7.141428429,6.480740698,7.615773106,8.124038405,6.92820323,6.8556546,8.94427191,7.071067812,6.633249581,7.280109889,6.8556546,6.8556546,7.416198487,6.708203932,7.681145748,7.416198487,7.211102551,7.348469228,7.211102551,6.633249581,6.403124237,6.92820323,8.544003745,6.8556546,7.615773106,8.426149773,8.660254038,6.557438524,7.348469228,6.708203932,8.485281374,7.141428429,8.602325267,7.071067812,6.480740698,6.92820323,8.94427191,7.211102551,7.416198487,8.426149773,8,6.633249581,6.633249581,8.602325267,6.480740698,6.480740698,7.681145748,6.8556546,7.141428429,7.141428429,6.92820323,7.211102551,7.211102551,8.544003745,8.185352772,6.708203932,6.782329983,7,6.480740698,7.348469228,7.681145748,7.280109889,8.544003745,6.480740698,6.782329983,7.416198487,7.483314774,6.557438524,7.211102551,6.633249581,6.480740698,8,0,6.782329983,7.615773106,6.782329983,7.071067812,8.185352772,8.544003745,6.8556546,7.681145748,7.416198487,7.483314774,6.92820323,7.280109889,7.681145748,7.211102551
